,Product Title,Price,Rating,Free Shipping Status,Daraz Mall Status,Seller Rating,Ship on Time Score,Link
182,For Xiaomi Redmi Note 12S Case Slim Silicone Softcase Camare Protection Back Cover Texture Casing Compatible with Magnetic Car Holder,Rs. 843,5.0,True,False,92%,100%,https://www.daraz.pk/products/for-xiaomi-redmi-note-12s-case-slim-silicone-softcase-camare-protection-back-cover-texture-casing-compatible-with-magnetic-car-holder-i423522484-s2005516990.html?search=1
183,Vantime for Xiaomi Redmi Note 12 Pro 4G Armor Case Hybrid ShockProof Dual layer with Ring Stand Cover,Rs. 968,4.5,False,True,92%,100%,https://www.daraz.pk/products/vantime-for-xiaomi-redmi-note-12-pro-4g-armor-case-hybrid-shockproof-dual-layer-with-ring-stand-cover-i430067117-s2048182712.html?search=1
184,BILI for Redmi 9C / Redmi 10A Back Cover Pink Butterfly for Boys Girls Multicolor Liquid Silicone Case Soft Square Lens Protection Phone Cases,Rs. 569,5.0,False,False,91%,100%,https://www.daraz.pk/products/bili-for-redmi-9c-redmi-10a-back-cover-pink-butterfly-for-boys-girls-multicolor-liquid-silicone-case-soft-square-lens-protection-phone-cases-i415181117-s1974433188.html?search=1
185,Xiaomi Redmi Note 5 Pro Black Soft Silicon Back Cover,Rs. 179,5.0,False,False,91%,100%,https://www.daraz.pk/products/5-i361725252-s1811460906.html?search=1
186,BILI for Redmi 9C / Redmi 10A Back Cover With Free Ring Holder Multicolor Wavy Soft Transparent Colorful Wavy Phone Cases,Rs. 559,5.0,False,False,91%,100%,https://www.daraz.pk/products/bili-for-redmi-9c-redmi-10a-back-cover-with-free-ring-holder-multicolor-wavy-soft-transparent-colorful-wavy-phone-cases-i399554659-s1930949469.html?search=1
187,Redmi Note 11 4G Back Cover Luxury 6D Plating Soft Case Camera Lens Protection Square Frame Silicone Glossy Shockproof Mobile Phone Cases- Redmi Note 11 4G Girls & Boys Back Cover,Rs. 383,5.0,True,False,86%,100%,https://www.daraz.pk/products/redmi-note-11-4g-back-cover-luxury-6d-plating-soft-case-camera-lens-protection-square-frame-silicone-glossy-shockproof-mobile-phone-cases-redmi-note-11-4g-girls-boys-back-cover-i426027041-s2021986330.html?search=1
188,Hontinga for Redmi Note 10 Pro Note 10 Pro Max Back Cover Luxury Marble All-inclusive Film Hard Phone Case Camera Protection Mobile Cover,Rs. 664,5.0,True,True,93%,100%,https://www.daraz.pk/products/hontinga-for-redmi-note-10-pro-note-10-pro-max-back-cover-luxury-marble-all-inclusive-film-hard-phone-case-camera-protection-mobile-cover-i430132635-s2048474454.html?search=1
189,Xiaomi Redmi 9C Antishock Drop Resistance Armor Back Cover,Rs. 399,4.8,False,False,88%,100%,https://www.daraz.pk/products/9c-i193620102-s1387346426.html?search=1
190,Xiaomi Redmi Note 10 Pro MATTE BLACK FLEXIBLE TPU CASE SLIM COVER - SHOCKPROOF,Rs. 179,4.9,False,False,88%,100%,https://www.daraz.pk/products/xiaomi-redmi-note-10-pro-matte-black-flexible-tpu-case-slim-cover-shockproof-i311525504-s1650622347.html?search=1
191,Hontinga for Redmi Note 12 4G Back Cover Cartoon Magazine Style Side Design Phone Case Square Soft Liquid Silicone Mobile Cover,Rs. 589,4.6,False,True,93%,100%,https://www.daraz.pk/products/hontinga-for-redmi-note-12-4g-back-cover-cartoon-magazine-style-side-design-phone-case-square-soft-liquid-silicone-mobile-cover-i416432978-s1977629966.html?search=1
192,Xiaomi Redmi Note 12 Ipaky Shockproof Hybrid Armor Back Case Full Edge Cover For Xiaomi Redmi Note 12 5G,Rs. 329,4.6,False,False,88%,97%,https://www.daraz.pk/products/12-ipaky-12-5-i423446865-s2011421708.html?search=1
193,Relaxtoo For Xiaomi Redmi 9C Crazy Horse Pattern Leather Shell Wallet Flip Cover Magnetic Phone Case Leather Case Mobile Phone Safety Protection And Shock Resistance,Rs. 830,4.3,True,True,85%,100%,https://www.daraz.pk/products/relaxtoo-for-xiaomi-redmi-9c-crazy-horse-pattern-leather-shell-wallet-flip-cover-magnetic-phone-case-leather-case-mobile-phone-safety-protection-and-shock-resistance-i383909416-s1885809260.html?search=1
194,Redmi 10A 10C 9A 9C 9 Phone Case Lens Protection Casing Solid Straight Edge Liquid Silicone Soft TPU Back Cover,Rs. 590,5.0,True,False,70%,100%,https://www.daraz.pk/products/norvik-redmi-10a-10c-9a-9c-9-tpu-i431742357-s2058301079.html?search=1
195,Vantime for Xiaomi Redmi Note 11 Pro 4G/5G Case Soft Pure Leather Slim Matte Back Cover,Rs. 841,5.0,False,True,92%,100%,https://www.daraz.pk/products/vantime-for-xiaomi-redmi-note-11-pro-4g5g-case-soft-pure-leather-slim-matte-back-cover-i422785725-s2000949491.html?search=1
196,Hontinga for Redmi Note 12 4G Back Cover（Free Lanyard）Luxury 6D Plating Cute Cartoon Dogs Side Pattern Case Soft Silicone Square Mobile Cover,Rs. 597,5.0,False,True,93%,100%,https://www.daraz.pk/products/hontinga-for-redmi-note-12-4g-back-coverfree-lanyardluxury-6d-plating-cute-cartoon-dogs-side-pattern-case-soft-silicone-square-mobile-cover-i415135860-s1974398631.html?search=1
197,For Redmi Note 11 Pro 4G - Premium Liquid Silicone Silky Soft Gel Rubber Shockproof Back Cover Case For Redmi Note 11 Pro 4G,Rs. 459,5.0,True,False,90%,97%,https://www.daraz.pk/products/for-redmi-note-11-pro-4g-premium-liquid-silicone-silky-soft-gel-rubber-shockproof-back-cover-case-for-redmi-note-11-pro-4g-i335475334-s1737698280.html?search=1
198,Xiaomi Redmi Note 5 Pro Soft Silicone Back Cover - Shockproof,Rs. 179,4.8,False,False,86%,100%,https://www.daraz.pk/products/5-i232540922-s1451894516.html?search=1
199,Relaxtoo For Xiaomi Redmi Note 11 International Version Skin-sensitive Magnetic Suction Mobile Phone Shell Mobile Phone Protection Shock-proof Mobile Phone Safety Protection Luxury Leather Case Phone Back Cover,Rs. 819,4.4,True,True,85%,100%,https://www.daraz.pk/products/relaxtoo-for-xiaomi-redmi-note-11-international-version-skin-sensitive-magnetic-suction-mobile-phone-shell-mobile-phone-protection-shock-proof-mobile-phone-safety-protection-luxury-leather-case-phone-back-cover-i376062959-s1861570148.html?search=1
